<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b8f5d63df70f1b224e3d4d2440c8044d36c9530024b056a1b6230ca0f3c93f34
size 136654
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,20/03/2015,300,F.A.Q.,520,550,535
,21/03/2015,280,F.A.Q.,505,550,525
,22/03/2015,350,F.A.Q.,510,550,530
,23/03/2015,320,F.A.Q.,520,545,535
,24/03/2015,380,F.A.Q.,510,550,530
,25/03/2015,350,F.A.Q.,505,540,528
,27/03/2015,340,F.A.Q.,500,545,525
,28/03/2015,320,F.A.Q.,510,550,530
,29/03/2015,300,F.A.Q.,520,550,535
,30/03/2015,280,F.A.Q.,510,550,530
,31/03/2015,320,F.A.Q.,515,540,528
Pratapgarh,01/03/2015,70,Potato,570,630,600
,02/03/2015,80,Potato,590,640,615
,03/03/2015,65,Potato,590,640,620
,04/03/2015,70,Potato,570,650,610
,05/03/2015,72.5,Potato,570,640,605
,07/03/2015,65,Potato,590,650,620
,08/03/2015,30,Potato,590,640,615
,09/03/2015,20,Potato,580,640,610
,10/03/2015,11,Potato,570,640,605
,11/03/2015,55,Potato,580,640,610
,12/03/2015,51,Potato,580,650,615
,13/03/2015,85,Potato,575,645,610
,14/03/2015,110,Potato,550,650,600
,15/03/2015,51.5,Potato,575,625,600
,16/03/2015,45,Potato,580,640,610
,17/03/2015,40,Potato,590,640,615
,18/03/2015,31,Potato,580,640,610
,19/03/2015,90,Potato,570,630,600
,20/03/2015,58,Potato,580,640,610
,21/03/2015,55,Potato,570,630,600
,22/03/2015,140,Potato,570,625,600
,23/03/2015,65,Potato,570,630,600
,24/03/2015,45,Potato,575,625,600
,25/03/2015,35,Potato,560,620,590
,26/03/2015,60,Potato,550,610,580
,27/03/2015,45,Potato,550,620,585
,28/03/2015,50,Potato,560,620,590
,29/03/2015,55,Potato,560,610,585
,30/03/2015,65,Potato,550,610,580
,31/03/2015,70,Potato,550,620,585
Pukhrayan,03/03/2015,8.5,Desi,NR,NR,600
,04/03/2015,7,Desi,NR,NR,580
,07/03/2015,6.5,Desi,NR,NR,590
,08/03/2015,6,Desi,NR,NR,600
,10/03/2015,7.5,Desi,NR,NR,610
,11/03/2015,8,Desi,NR,NR,600
,12/03/2015,6,Desi,NR,NR,585
,13/03/2015,6.5,Desi,NR,NR,580
,14/03/2015,6,Desi,NR,NR,595
,15/03/2015,6.5,Desi,NR,NR,595
,17/03/2015,7,Desi,NR,NR,600
,18/03/2015,8.5,Desi,NR,NR,605
,19/03/2015,9,Desi,NR,NR,600
,20/03/2015,9.5,Desi,NR,NR,585
,21/03/2015,9,Desi,NR,NR,590
,22/03/2015,11,Desi,NR,NR,600
,24/03/2015,9.5,Desi,NR,NR,600
,25/03/2015,9,Desi,NR,NR,580
,26/03/2015,8,Desi,NR,NR,600
,27/03/2015,8.5,Desi,NR,NR,600
,28/03/2015,8,Desi,NR,NR,600
,29/03/2015,9.5,Desi,NR,NR,695
,31/03/2015,9.5,Desi,NR,NR,615
Puranpur,30/03/2015,3500,Other,515,545,528
Raath,02/03/2015,34.5,Local,690,715,700
,05/03/2015,30,Local,650,750,700
,08/03/2015,29,Local,675,725,700
,12/03/2015,26,Local,670,725,700
,13/03/2015,28.5,Local,680,725,700
,14/03/2015,27,Local,1300,1500,1400
,15/03/2015,20,Desi,680,715,700
,16/03/2015,22.5,Local,680,710,700
,19/03/2015,24,Local,680,725,700
,20/03/2015,28.5,Local,670,715,700
,21/03/2015,29,Local,680,720,700
,23/03/2015,31.5,Local,690,750,715
,24/03/2015,26,Local,689,715,700
,26/03/2015,28,Local,670,720,700
,27/03/2015,26,Desi,670,720,700
,31/03/2015,0.8,Local,670,715,700
Raibareilly,05/03/2015,48,Other,580,625,600
,11/03/2015,65,Other,550,600,570
,12/03/2015,46,Other,580,600,590
,13/03/2015,36,Other,480,550,530
,14/03/2015,42,Other,480,550,530
,15/03/2015,35,Other,480,550,530
,16/03/2015,48,Other,480,520,500
,18/03/2015,65,Other,500,560,530
,19/03/2015,40,Other,500,560,525
,20/03/2015,54,Other,500,550,520
,21/03/2015,68,Other,500,550,530
,22/03/2015,48,Other,500,550,530
,23/03/2015,37.5,Other,500,560,540
,25/03/2015,40,Other,500,530,520
,26/03/2015,67.5,Other,450,500,475
,27/03/2015,55,Other,450,500,475
,28/03/2015,60,Other,460,500,475
,29/03/2015,56,Other,460,500,470
,30/03/2015,70,Other,450,475,470
Rampur,01/03/2015,44,Desi,400,450,430
,02/03/2015,35,Desi,400,440,430
,04/03/2015,35,Desi,430,450,435
,05/03/2015,45,Desi,425,445,430
,07/03/2015,40,Desi,425,450,435
,08/03/2015,39,Desi,425,450,440
,09/03/2015,42.5,Desi,440,465,450
,10/03/2015,14,Desi,420,450,440
,11/03/2015,20,Desi,430,455,445
,12/03/2015,15,Desi,430,450,440
,13/03/2015,18,Desi,450,480,460
,14/03/2015,15,Desi,450,470,460
,15/03/2015,18,Desi,450,475,465
,16/03/2015,20,Desi,445,475,465
,17/03/2015,25,Desi,460,500,475
,18/03/2015,41,Desi,450,500,480
,19/03/2015,42.5,Desi,475,500,485
,20/03/2015,45,Desi,460,485,470
,21/03/2015,50,Desi,450,480,470
,22/03/2015,40,Desi,460,475,465
,23/03/2015,40,Desi,450,475,460
,24/03/2015,36,Desi,450,475,460
,25/03/2015,38,Desi,450,470,465
,26/03/2015,40,Desi,460,475,470
,27/03/2015,22,Desi,450,470,460
,28/03/2015,25,Desi,440,465,450
,29/03/2015,25,Desi,450,470,460
,30/03/2015,30,Desi,440,465,450
,31/03/2015,50,Desi,400,450,440
Rasda,31/03/2015,180,Desi,525,600,540
Robertsganj,27/03/2015,60,Desi,NR,NR,630
,30/03/2015,50,Desi,NR,NR,650
Rura,02/03/2015,26,Desi,NR,NR,615
,03/03/2015,24,Desi,NR,NR,620
,04/03/2015,26.5,Desi,NR,NR,615
,05/03/2015,38,Desi,NR,NR,600
,07/03/2015,30,Desi,NR,NR,590
,09/03/2015,32,Desi,NR,NR,585
,10/03/2015,30,Desi,NR,NR,580
,11/03/2015,26,Desi,NR,NR,590
,12/03/2015,3.2,Desi,NR,NR,1470
,13/03/2015,28,Desi,NR,NR,580
,14/03/2015,29,Desi,NR,NR,575
,16/03/2015,31,Desi,NR,NR,570
,17/03/2015,28,Desi,NR,NR,575
,18/03/2015,26,Desi,NR,NR,580
,19/03/2015,24,Desi,NR,NR,590
,20/03/2015,28,Desi,NR,NR,580
,21/03/2015,26,Desi,NR,NR,585
,23/03/2015,25,Desi,NR,NR,580
,24/03/2015,24,Desi,NR,NR,590
,25/03/2015,24,Desi,NR,NR,590
,27/03/2015,25.5,Desi,NR,NR,595
Saharanpur,02/03/2015,126,Desi,350,740,600
,03/03/2015,50,Desi,340,750,600
,04/03/2015,72,Desi,350,770,600
,07/03/2015,80,Desi,360,780,600
,09/03/2015,25,Desi,350,790,600
,10/03/2015,145,Desi,330,780,595
,11/03/2015,152,Desi,400,700,595
,12/03/2015,188,Desi,420,720,605
,13/03/2015,200,Desi,400,750,605
,16/03/2015,175,Desi,380,730,590
,17/03/2015,195,Desi,360,780,595
,18/03/2015,215,Desi,350,760,595
,19/03/2015,220,Desi,320,750,595
,20/03/2015,206,Desi,400,700,600
,21/03/2015,195,Desi,430,750,600
,23/03/2015,220,Desi,400,740,605
,24/03/2015,260,Desi,380,680,560
,25/03/2015,280,Desi,390,690,550
,26/03/2015,286,Desi,400,680,550
,27/03/2015,278,Desi,390,690,550
,30/03/2015,200,Desi,400,650,510
Sambhal,02/03/2015,260,F.A.Q.,450,500,480
,03/03/2015,350,F.A.Q.,450,500,470
,04/03/2015,300,F.A.Q.,450,500,480
,05/03/2015,420,F.A.Q.,460,500,470
,07/03/2015,500,F.A.Q.,470,500,480
,08/03/2015,300,F.A.Q.,450,480,475
,09/03/2015,400,F.A.Q.,440,500,460
,10/03/2015,500,F.A.Q.,400,470,460
,11/03/2015,600,F.A.Q.,380,450,400
,12/03/2015,480,F.A.Q.,380,440,410
,13/03/2015,400,F.A.Q.,400,450,420
,14/03/2015,800,F.A.Q.,460,500,480
,15/03/2015,600,F.A.Q.,465,520,500
,16/03/2015,500,F.A.Q.,480,525,500
,17/03/2015,650,F.A.Q.,440,490,450
,18/03/2015,480,F.A.Q.,440,500,470
,19/03/2015,350,F.A.Q.,450,510,490
,20/03/2015,420,F.A.Q.,460,510,500
,21/03/2015,400,F.A.Q.,460,500,485
,22/03/2015,780,F.A.Q.,465,500,485
,23/03/2015,800,F.A.Q.,450,500,485
,24/03/2015,700,F.A.Q.,445,480,460
,25/03/2015,550,F.A.Q.,460,500,480
,26/03/2015,600,F.A.Q.,400,480,430
,27/03/2015,400,F.A.Q.,400,460,445
,30/03/2015,500,F.A.Q.,440,500,460
,31/03/2015,420,F.A.Q.,430,470,440
Samsabad,02/03/2015,2540,Other,NR,NR,550
Sandila,02/03/2015,7.5,F.A.Q.,550,590,570
,03/03/2015,6,F.A.Q.,540,580,560
,09/03/2015,5.5,F.A.Q.,550,590,570
,10/03/2015,7,F.A.Q.,500,600,550
,11/03/2015,4.5,F.A.Q.,550,570,560
,12/03/2015,6,F.A.Q.,560,580,570
,13/03/2015,6,F.A.Q.,540,580,560
,16/03/2015,7,F.A.Q.,530,570,550
,17/03/2015,6,F.A.Q.,545,565,555
,18/03/2015,6.5,F.A.Q.,550,570,560
,19/03/2015,5.5,F.A.Q.,560,580,570
,20/03/2015,8,F.A.Q.,550,570,560
,21/03/2015,7,F.A.Q.,570,610,590
,23/03/2015,8,F.A.Q.,550,570,560
,24/03/2015,5.5,F.A.Q.,540,560,550
,25/03/2015,7,F.A.Q.,550,570,560
,26/03/2015,140,F.A.Q.,560,620,590
,27/03/2015,340,F.A.Q.,580,620,600
,28/03/2015,110,F.A.Q.,570,590,580
,29/03/2015,140,F.A.Q.,560,600,580
,30/03/2015,135,F.A.Q.,550,590,570
,31/03/2015,250,F.A.Q.,560,600,580
Sardhana,01/03/2015,19.6,Desi,NR,NR,560
,02/03/2015,5,Desi,NR,NR,590
,03/03/2015,34,Desi,500,625,575
,04/03/2015,19.2,Desi,500,630,570
,05/03/2015,19.2,Desi,500,650,590
,07/03/2015,33.2,Desi,500,640,580
,08/03/2015,32.3,Desi,500,640,590
,09/03/2015,17,Desi,500,640,580
,10/03/2015,22.8,Desi,500,650,575
,11/03/2015,34,Desi,500,630,560
,12/03/2015,25.5,Desi,500,640,565
,13/03/2015,46,Desi,500,625,560
,14/03/2015,27,Desi,500,640,570
,15/03/2015,59.4,Desi,NR,NR,560
,16/03/2015,8.2,Desi,NR,NR,580
,17/03/2015,43,Desi,500,650,590
,18/03/2015,44,Desi,500,650,590
,19/03/2015,54.5,Desi,500,650,580
,20/03/2015,21,Desi,500,640,590
,21/03/2015,23,Desi,500,640,590
,22/03/2015,41.1,Desi,500,640,585
,23/03/2015,39,Desi,500,640,590
,24/03/2015,20.5,Desi,500,640,585
,25/03/2015,29,Desi,500,650,590
,26/03/2015,23,Desi,NR,NR,585
,27/03/2015,34.5,Desi,NR,NR,570
,28/03/2015,7,Desi,NR,NR,580
,29/03/2015,8,Desi,NR,NR,580
,30/03/2015,7,Desi,NR,NR,580
,31/03/2015,2.5,Desi,NR,NR,570
Sehjanwa,02/03/2015,21,Potato,565,625,580
,03/03/2015,24,Potato,580,625,600
,04/03/2015,28,Potato,580,625,600
,07/03/2015,24,Potato,570,600,580
,09/03/2015,23,Potato,580,625,600
,10/03/2015,21,Potato,580,630,600
,11/03/2015,20,Potato,580,630,600
,12/03/2015,21,Potato,580,650,600
,13/03/2015,24,Potato,600,680,620
,16/03/2015,26,Potato,600,680,620
,17/03/2015,24,Potato,600,700,650
,18/03/2015,23,Potato,600,700,650
,19/03/2015,24,Potato,600,680,650
,20/03/2015,30,Potato,600,700,660
,21/03/2015,30,Potato,580,680,630
,23/03/2015,28,Potato,600,680,630
,24/03/2015,26,Potato,600,680,650
,25/03/2015,24,Other,600,700,650
,26/03/2015,25,Potato,580,650,620
,27/03/2015,24,Potato,580,680,620
,30/03/2015,22,Potato,560,650,600
,31/03/2015,24,Potato,580,650,600
Shadabad,27/03/2015,16000,Desi,400,480,450
Shahabad(New Mandi),01/03/2015,4.8,Potato,460,520,490
,02/03/2015,4.5,Potato,450,510,480
,03/03/2015,4.8,Potato,460,520,490
,04/03/2015,4,Potato,480,520,500
,09/03/2015,3.2,Potato,450,550,500
,10/03/2015,3.2,Potato,480,520,500
,11/03/2015,4,Potato,500,600,550
,12/03/2015,3.2,Potato,500,600,550
,13/03/2015,3,Potato,530,590,560
,14/03/2015,3.2,Potato,500,600,550
,15/03/2015,3.4,Potato,500,600,550
,16/03/2015,3,Potato,500,600,550
,17/03/2015,2.8,Potato,450,550,500
,19/03/2015,3.5,Potato,450,550,500
,20/03/2015,4.5,Potato,450,550,500
,21/03/2015,2.5,Potato,450,530,490
,22/03/2015,2.2,Potato,450,550,500
,23/03/2015,2,Potato,450,550,500
,24/03/2015,2.5,Potato,450,550,500
,25/03/2015,2.2,Potato,450,550,500
,26/03/2015,2.2,Potato,450,550,500
,27/03/2015,4.8,Potato,450,550,500
,28/03/2015,4.8, ,NR,NR,NR
,29/03/2015,2.8, ,NR,NR,NR
,30/03/2015,3.8,Potato,450,550,500
,31/03/2015,4,Potato,500,600,550
Shahaswan,30/03/2015,2500,Other,350,450,400
Shahganj,02/03/2015,12,Potato,650,720,680
,03/03/2015,12,Potato,680,730,700
,04/03/2015,8,Potato,670,750,710
,05/03/2015,6, ,NR,NR,NR
,06/03/2015,5, ,NR,NR,NR
,07/03/2015,4, ,NR,NR,NR
,09/03/2015,6, ,NR,NR,NR
,10/03/2015,5, ,NR,NR,NR
,11/03/2015,9,Potato,610,700,660
,12/03/2015,35,Potato,650,720,690
,13/03/2015,8,Potato,650,750,710
,14/03/2015,4.5,Potato,640,720,680
,16/03/2015,4,Potato,600,700,660
,17/03/2015,8,Potato,550,680,600
,18/03/2015,5,Potato,560,700,610
,19/03/2015,12,Potato,580,650,620
,20/03/2015,15,Potato,590,630,610
,21/03/2015,160,Potato,550,650,600
,23/03/2015,22,Other,580,620,600
,24/03/2015,1.5,Other,550,650,610
,25/03/2015,18,Other,580,630,600
,26/03/2015,12,Potato,550,640,600
,27/03/2015,15,Potato,550,650,610
,28/03/2015,17,Potato,550,640,600
,30/03/2015,15,Potato,580,650,620
Shahjahanpur,02/03/2015,79.7,Other,500,545,525
,03/03/2015,44,Other,425,480,450
,04/03/2015,22.9,Other,410,475,450
,07/03/2015,57,Other,400,450,425
,10/03/2015,950,Other,350,450,400
,11/03/2015,86.3,Other,350,425,380
,12/03/2015,94.6,Other,395,425,405
,13/03/2015,56.6,Other,400,450,415
,16/03/2015,37.4,Other,360,450,400
,17/03/2015,87,Other,350,450,400
,18/03/2015,62.8,Other,400,425,410
,19/03/2015,17,Other,400,425,410
,20/03/2015,31.2,Other,320,415,390
,21/03/2015,80.2,Other,350,400,390
,23/03/2015,21.8,Other,375,425,400
,24/03/2015,45.4,Other,350,425,400
,25/03/2015,28.5,Other,340,415,380
,26/03/2015,49.8,Other,350,415,390
,28/03/2015,46.2,Other,350,410,390
,30/03/2015,50,Other,350,400,390
,31/03/2015,23,Other,350,450,400
Shikohabad,01/03/2015,950,Other,530,580,555
,02/03/2015,1050,Other,530,580,550
,03/03/2015,750,Other,550,600,580
,05/03/2015,930,Other,540,600,580
,07/03/2015,1200,Other,540,600,560
,08/03/2015,750,Other,525,600,550
,09/03/2015,850,Other,520,565,540
,12/03/2015,750,Other,520,580,540
,13/03/2015,1290,Other,520,580,540
,14/03/2015,770,Other,530,585,550
,15/03/2015,700,Other,540,600,565
,16/03/2015,650,Other,560,600,580
,17/03/2015,720,Other,550,600,580
,19/03/2015,1230,Other,540,600,565
,20/03/2015,1050,Other,540,580,550
,21/03/2015,750,Other,550,600,580
,22/03/2015,780,Other,550,610,590
,23/03/2015,930,Other,550,600,570
,24/03/2015,1320,Other,550,600,580
,26/03/2015,1220,Other,550,600,570
,27/03/2015,1030,Other,545,600,560
,29/03/2015,900,Other,480,530,500
,30/03/2015,1130,Other,460,500,480
,31/03/2015,1230,Other,440,500,460
Sikandraraau,27/03/2015,800,Desi,480,580,520
Sikarpur,30/03/2015,4510,F.A.Q.,600,650,625
Sirsa,03/03/2015,19, ,NR,NR,NR
,04/03/2015,20, ,NR,NR,NR
,05/03/2015,21, ,NR,NR,NR
,07/03/2015,16, ,NR,NR,NR
,09/03/2015,15, ,NR,NR,NR
,10/03/2015,14, ,NR,NR,NR
,11/03/2015,13, ,NR,NR,NR
,12/03/2015,13.5, ,NR,NR,NR
,13/03/2015,15, ,NR,NR,NR
,14/03/2015,11, ,NR,NR,NR
,16/03/2015,14, ,NR,NR,NR
,17/03/2015,12, ,NR,NR,NR
,18/03/2015,11.5, ,NR,NR,NR
,19/03/2015,12.5, ,NR,NR,NR
,20/03/2015,13.5, ,NR,NR,NR
,21/03/2015,13, ,NR,NR,NR
,23/03/2015,14, ,NR,NR,NR
,24/03/2015,15, ,NR,NR,NR
,25/03/2015,16, ,NR,NR,NR
,26/03/2015,17.5, ,NR,NR,NR
,27/03/2015,14.5, ,NR,NR,NR
,28/03/2015,13.5, ,NR,NR,NR
,30/03/2015,16, ,NR,NR,NR
,31/03/2015,15, ,NR,NR,NR
Sirsaganj,01/03/2015,1445,Potato,515,600,550
,02/03/2015,1280,Potato,520,590,565
,03/03/2015,1200,Potato,525,600,570
,10/03/2015,1500,Potato,500,580,545
,12/03/2015,1700,Potato,480,560,530
,15/03/2015,1320,Potato,500,620,560
,16/03/2015,900,Potato,510,620,575
,17/03/2015,850,Potato,520,625,580
,18/03/2015,980,Potato,500,600,570
,19/03/2015,840,Potato,525,620,590
,21/03/2015,1200,Potato,500,600,560
,22/03/2015,1070,Potato,510,600,570
,23/03/2015,1120,Potato,500,590,565
,24/03/2015,1040,Potato,520,610,575
,25/03/2015,1430,Potato,490,580,550
,28/03/2015,1380,Potato,400,530,500
,29/03/2015,1490,Potato,400,520,470
,30/03/2015,1570,Potato,390,500,450
,31/03/2015,1700,Potato,350,480,440
Sitapur,02/03/2015,245,Other,480,620,570
,03/03/2015,244,Other,470,620,570
,04/03/2015,240,Other,470,620,570
,09/03/2015,240,Other,400,600,500
,10/03/2015,242,Other,400,600,495
,11/03/2015,245,Other,400,590,490
,12/03/2015,244,Other,400,590,490
,13/03/2015,250,Other,400,580,480
,14/03/2015,249,Other,400,582,482
,16/03/2015,252,Other,400,583,483
,17/03/2015,250,Other,400,580,485
,18/03/2015,253,Other,400,580,485
,19/03/2015,260,Other,400,580,480
,20/03/2015,258,Other,400,580,482
,21/03/2015,260,Other,400,550,480
,23/03/2015,261,Other,400,550,485
,24/03/2015,263,Other,400,550,450
,26/03/2015,270,Other,350,450,400
,27/03/2015,282,Other,350,480,410
,30/03/2015,283,Other,300,450,400
,31/03/2015,300,Other,300,440,390
Siyana,03/03/2015,11.5,F.A.Q.,430,570,500
,04/03/2015,15,F.A.Q.,450,600,520
,05/03/2015,14,F.A.Q.,430,600,515
,07/03/2015,16.5,F.A.Q.,450,600,510
,08/03/2015,15,F.A.Q.,440,600,510
,10/03/2015,16.5,F.A.Q.,450,600,510
,11/03/2015,17,F.A.Q.,400,600,505
,12/03/2015,18,F.A.Q.,420,600,500
,13/03/2015,17,F.A.Q.,420,600,510
,14/03/2015,17.5,F.A.Q.,425,600,500
,15/03/2015,15,F.A.Q.,400,600,490
,17/03/2015,18,F.A.Q.,420,600,515
,18/03/2015,20,F.A.Q.,420,600,520
,19/03/2015,21.5,F.A.Q.,415,580,500
,20/03/2015,21,F.A.Q.,420,600,515
,21/03/2015,21,F.A.Q.,425,600,525
,22/03/2015,22,F.A.Q.,420,600,525
,24/03/2015,21,F.A.Q.,410,600,520
,25/03/2015,20,F.A.Q.,415,600,525
,27/03/2015,23.5,F.A.Q.,450,560,510
,28/03/2015,18,F.A.Q.,420,600,510
,29/03/2015,18,F.A.Q.,410,600,500
,31/03/2015,16,F.A.Q.,410,600,510
Soharatgarh,17/03/2015,15,Potato,575,700,630
,27/03/2015,32,Potato,550,650,590
Sultanpur,02/03/2015,85,Other,550,625,610
,03/03/2015,95,Other,500,575,550
,04/03/2015,100,Other,450,600,560
,05/03/2015,95,Other,500,610,575
,07/03/2015,85,Other,500,600,585
,09/03/2015,110,Other,525,600,575
,10/03/2015,95,Other,525,600,575
,11/03/2015,85,Other,525,600,585
,12/03/2015,80,Other,550,625,600
,13/03/2015,90,Other,525,600,575
,14/03/2015,95,Other,550,600,585
,16/03/2015,80,Other,550,600,585
,17/03/2015,85,Other,550,625,600
,18/03/2015,80,Other,525,600,580
,19/03/2015,90,Other,550,600,575
,20/03/2015,85,Other,550,600,585
,21/03/2015,80,Other,575,600,590
,23/03/2015,85,Other,550,625,600
,24/03/2015,90,Other,550,650,600
,25/03/2015,85,Other,550,600,585
,26/03/2015,70,Other,550,600,575
,27/03/2015,85,Other,500,575,550
,28/03/2015,90,Other,500,550,525
,30/03/2015,100,Other,500,550,515
,31/03/2015,120,Other,450,550,500
Tamkuhi Road,02/03/2015,66,Potato,630,680,650
,03/03/2015,57,Potato,620,665,640
,05/03/2015,4.5,Potato,980,1020,1000
,07/03/2015,47,Potato,600,650,630
,09/03/2015,43,Potato,610,650,630
,11/03/2015,55,Potato,620,670,650
,12/03/2015,39,Potato,630,680,650
,13/03/2015,48,Potato,640,660,650
,14/03/2015,56,Potato,635,670,650
,16/03/2015,39,Potato,630,675,650
,17/03/2015,48,Potato,650,685,675
,18/03/2015,44,Potato,660,690,675
,19/03/2015,57,Potato,660,700,680
,20/03/2015,46,Potato,NR,NR,680
,21/03/2015,39,Potato,NR,NR,680
,23/03/2015,54,Potato,635,675,650
,24/03/2015,48,Potato,635,660,650
,25/03/2015,55,Potato,NR,NR,625
,26/03/2015,47.5,Potato,600,650,625
,27/03/2015,58,Potato,NR,NR,625
,28/03/2015,45,Potato,1690,1715,1700
,30/03/2015,44,Potato,NR,NR,600
,31/03/2015,39,Potato,585,620,600
Tikonia,27/03/2015,8,F.A.Q.,580,640,610
Tilhar,02/03/2015,6,F.A.Q.,NR,NR,465
,03/03/2015,8,F.A.Q.,NR,NR,470
,04/03/2015,7.5,F.A.Q.,NR,NR,465
,05/03/2015,12,F.A.Q.,NR,NR,465
,08/03/2015,4,F.A.Q.,NR,NR,465
,09/03/2015,6,Other,NR,NR,465
,10/03/2015,10,F.A.Q.,NR,NR,450
,12/03/2015,8,Other,NR,NR,440
,13/03/2015,9,F.A.Q.,NR,NR,450
,14/03/2015,5,F.A.Q.,NR,NR,430
,15/03/2015,7,F.A.Q.,NR,NR,420
,16/03/2015,6.5,F.A.Q.,NR,NR,440
,17/03/2015,8,F.A.Q.,NR,NR,430
,18/03/2015,7,F.A.Q.,NR,NR,450
,19/03/2015,7.5,F.A.Q.,NR,NR,460
,20/03/2015,80,F.A.Q.,NR,NR,445
,21/03/2015,6,F.A.Q.,NR,NR,450
,22/03/2015,5,F.A.Q.,NR,NR,450
,23/03/2015,8,F.A.Q.,NR,NR,425
,24/03/2015,5,F.A.Q.,NR,NR,410
,27/03/2015,6,F.A.Q.,NR,NR,400
,28/03/2015,3,F.A.Q.,NR,NR,400
,29/03/2015,2,F.A.Q.,NR,NR,350
,30/03/2015,5.5,F.A.Q.,NR,NR,410
,31/03/2015,8,F.A.Q.,NR,NR,395
Tundla,30/03/2015,900,Potato,420,480,450
Ujhani,16/03/2015,400,Other,330,430,380
,31/03/2015,7000,Other,330,430,380
Unnao,02/03/2015,60.5,Desi,350,550,470
,03/03/2015,47.5,Desi,330,550,470
,04/03/2015,45.5,Desi,350,550,460
,05/03/2015,59.9,Desi,380,500,400
,08/03/2015,52,Desi,390,500,450
,09/03/2015,43.9,Desi,400,500,460
,10/03/2015,54.9,Desi,400,500,475
,11/03/2015,73.9,Desi,380,500,470
,12/03/2015,85.8,Desi,400,550,500
,13/03/2015,125.4,Desi,350,500,450
,14/03/2015,117,Desi,370,500,450
,15/03/2015,92.1,Desi,375,500,460
,16/03/2015,115.6,Desi,390,500,450
,17/03/2015,52.5,Desi,390,500,475
,18/03/2015,42.1,Desi,370,500,460
,19/03/2015,78.2,Desi,380,540,480
,20/03/2015,79.4,Desi,350,500,450
,21/03/2015,75.1,Desi,325,500,430
,22/03/2015,60.4,Desi,325,500,435
,23/03/2015,65.8,Desi,350,500,425
,24/03/2015,63.7,Desi,350,500,450
,25/03/2015,81.2,Desi,350,500,450
,26/03/2015,71.4,Desi,325,450,410
,27/03/2015,97.5,Desi,300,450,400
,28/03/2015,71.9,Desi,300,450,400
,29/03/2015,47.2,Desi,300,450,400
,30/03/2015,46.6,Desi,300,450,400
,31/03/2015,95.6,Desi,300,475,410
Utraula,31/03/2015,45,Other,630,660,645
Uttaripura,31/03/2015,670,Desi,NR,NR,600
Varanasi(F&V),09/03/2015,490,Other,660,700,680
,11/03/2015,470,Other,660,710,685
,13/03/2015,470,Other,660,700,680
,14/03/2015,490,Other,660,710,685
,15/03/2015,470,Other,660,710,685
,16/03/2015,470,Other,650,700,670
,18/03/2015,490,Other,650,700,670
,19/03/2015,450,Other,630,680,650
,20/03/2015,470,Other,620,680,650
,21/03/2015,450,Other,620,680,650
,23/03/2015,490,Other,620,680,650
,25/03/2015,470,Other,620,680,640
,27/03/2015,470,Other,620,660,640
,28/03/2015,490,Other,620,660,640
,29/03/2015,460,Other,620,660,640
,30/03/2015,480,Other,620,660,640
Varanasi(Grain),01/03/2015,470,Other,650,700,670
,02/03/2015,490,Other,650,700,670
,04/03/2015,470,Other,650,700,675
,05/03/2015,450,Other,650,700,675
,06/03/2015,470,Other,650,700,675
,07/03/2015,490,Other,650,700,675
,08/03/2015,470,Other,650,710,675
,09/03/2015,490,Other,660,710,680
,11/03/2015,470,Other,620,710,685
,12/03/2015,490,Other,620,720,685
,13/03/2015,470,Other,660,700,680
,14/03/2015,490,Other,660,710,685
,15/03/2015,470,Other,660,700,685
,16/03/2015,470,Other,650,700,670
,18/03/2015,490,Other,650,700,670
,19/03/2015,450,Other,630,680,650
,20/03/2015,470,Other,620,680,650
,21/03/2015,450,Other,630,680,650
,23/03/2015,490,Other,620,680,650
,25/03/2015,470,Other,620,680,640
,27/03/2015,470,Other,620,660,640
,28/03/2015,490,Other,620,660,640
,29/03/2015,460,Other,620,660,640
,30/03/2015,480,Other,620,660,640
Varipaal,20/03/2015,25,Desi,NR,NR,610
,27/03/2015,20,Desi,NR,NR,620
Vilaspur,26/03/2015,500,F.A.Q.,460,480,470
Vilthararoad,17/03/2015,200,Desi,580,625,610
,27/03/2015,150,Desi,525,625,590
Vishalpur,27/03/2015,3000,Other,520,550,535
Visoli,26/03/2015,3000,Other,350,450,420
Wansi,16/03/2015,20,Potato,575,700,635
,30/03/2015,20,Potato,540,625,580
Wazirganj,24/03/2015,2000,Other,340,440,390
Yusufpur,02/03/2015,40,Red,600,710,660
,03/03/2015,30,Red,600,710,660
,04/03/2015,29,Red,600,700,660
,05/03/2015,25,Red,600,750,675
,07/03/2015,20,Red,600,750,675
,09/03/2015,30,Red,600,725,675
,10/03/2015,27.5,Red,600,740,675
,11/03/2015,20,Red,600,740,670
,12/03/2015,14,Red,600,750,675
,13/03/2015,25,Red,600,725,670
,16/03/2015,30,Red,600,725,670
,17/03/2015,20,Red,600,725,670
,18/03/2015,25,Red,620,740,675
,19/03/2015,30,Red,600,725,670
,20/03/2015,30,Red,600,725,675
,21/03/2015,25,Red,600,725,675
,23/03/2015,20,Red,575,675,615
,24/03/2015,19,Red,550,650,600
